OrderNumber,OrderDate,Channel,Warehouse Code,Order Quantity,Unit Price,Unit Cost,Customer Name,Customer Email,Product Name,Channel Code,Channel Alt. Name,Channel Importance,Channel Prior Code,Delivery City
SO - 0006514,2016-07-01,Wholesale,AXW291,10,1078.7,431.48,Realcube Company,jharveydm@etsy.com,Product 8,WHOLE,Local,Low,SUPER,"LONDON, UK"
SO - 0006515,2016-07-01,Wholesale,AXW291,8,1078.7,744.303,Camido Company,alopez2b@vistaprint.com,Product 9,WHOLE,Local,Low,SUPER,"Köln (Cologne), Germany"
SO - 0006516,2016-07-01,Distributor,AXW291,6,1956.4,1447.736,WOCKHARDT Group,mcarter8x@feedburner.com,Product 13,DIST,Regional,Mid,REGIONS,"ROMA, Italy"
SO - 0006517,2016-07-01,Wholesale,AXW291,11,227.8,134.402,Accord Group,egraham2o@nsw.gov.au,Product 14,WHOLE,Local,Low,SUPER,"Torino (Turin), Italy"
SO - 0006518,2016-07-01,Wholesale,AXW291,6,891.1,570.304,Eayo Company,jcastillo1w@independent.co.uk,Product 7,WHOLE,Local,Low,SUPER,"Barcelona, Spain"
SO - 0006519,2016-07-02,Wholesale,AXW291,8,1031.8,546.854,Pacific Ltd,pkennedyt@amazon.co.uk,Product 2,WHOLE,Local,Low,SUPER,"Birmingham, UK"
SO - 0006520,2016-07-02,Wholesale,GUT930,11,3088.7000000000003,1945.881,Tagfeed Ltd,srichardson8l@ucla.edu,Product 6,WHOLE,Local,Low,SUPER,"STOCKHOLM, Sweden"
SO - 0006521,2016-07-02,Wholesale,AXW291,11,1072.0,536.0,Divanoodle Ltd,cgarrettkj@ted.com,Product 1,WHOLE,Local,Low,SUPER,"KIEV, Ukraine"
SO - 0006522,2016-07-02,Wholesale,AXW291,11,3892.7000000000003,1868.496,Flipstorm Group,jcarr8@oakley.com,Product 12,WHOLE,Local,Low,SUPER,"PARIS, France"
SO - 0006523,2016-07-02,Export,AXW291,11,2512.5,1381.875,Tambee Company,hturnerw@answers.com,Product 4,EXP,International,High,INTL,"PRAHA (Prague), Czech Republic"
SO - 0006524,2016-07-02,Wholesale,GUT930,11,1072.0,696.8000000000001,The Ltd,gporter3l@nba.com,Product 14,WHOLE,Local,Low,SUPER,"Kraków, Poland"
SO - 0006525,2016-07-03,Wholesale,NXH382,7,187.6,142.576,Geiss Company,lharrison3v@eepurl.com,Product 11,WHOLE,Local,Low,SUPER,"Bremen, Germany"
SO - 0006526,2016-07-03,Wholesale,AXW291,5,1782.2,1283.184,NARS Group,bhamilton70@multiply.com,Product 8,WHOLE,Local,Low,SUPER,"München (Munich), Germany"
SO - 0006527,2016-07-03,Export,AXW291,6,924.6,545.514,Omba Group,fbryant5n@alibaba.com,Product 6,EXP,International,High,INTL,"MINSK, Belarus"
SO - 0006528,2016-07-03,Export,FLR025,6,3986.5,2511.495,NARS Group,bhamilton70@multiply.com,Product 13,EXP,International,High,INTL,"Duisburg, Germany"
SO - 0006529,2016-07-03,Distributor,FLR025,11,991.6,644.5400000000001,Zooxo Ltd,hmoore3c@privacy.gov.au,Product 9,DIST,Regional,Mid,REGIONS,"Hannover, Germany"
SO - 0006530,2016-07-03,Export,NXH382,8,2244.5,1728.265,Jaxbean Group,jwilliamsonpk@eventbrite.com,Product 3,EXP,International,High,INTL,"Glasgow, UK"
SO - 0006531,2016-07-03,Wholesale,AXW291,7,1172.5,621.4250000000001,Aromaticos Company,jprice67@issuu.com,Product 7,WHOLE,Local,Low,SUPER,"Kharkov, Ukraine"
SO - 0006532,2016-07-03,Export,NXH382,10,1782.2,1301.006,Eayo Company,jcastillo1w@independent.co.uk,Product 3,EXP,International,High,INTL,"Stuttgart, Germany"
SO - 0006533,2016-07-03,Distributor,GUT930,11,6378.400000000001,4783.8,Organon Corp,cwillis1c@theatlantic.com,Product 10,DIST,Regional,Mid,REGIONS,"ATHINAI (Athens), Greece"
SO - 0006534,2016-07-03,Distributor,AXW291,9,5152.3,3709.656,Snaptags Ltd,jsullivangr@sun.com,Product 15,DIST,Regional,Mid,REGIONS,"LONDON, UK"
SO - 0006535,2016-07-03,Wholesale,NXH382,10,1286.4,514.5600000000001,WOCKHARDT Group,mcarter8x@feedburner.com,Product 11,WHOLE,Local,Low,SUPER,"Rotterdam, Netherlands"
SO - 0006536,2016-07-04,Wholesale,AXW291,10,1085.4,662.094,Nlounge Ltd,fromero4g@behance.net,Product 2,WHOLE,Local,Low,SUPER,"BERLIN, Germany"
SO - 0006537,2016-07-04,Distributor,AXW291,7,1105.5,928.62,Natures Group,dbishopcy@nasa.gov,Product 10,DIST,Regional,Mid,REGIONS,"Napoli (Naples), Italy"
SO - 0006538,2016-07-04,Wholesale,AXW291,8,1098.8,450.508,Organon Corp,cwillis1c@theatlantic.com,Product 4,WHOLE,Local,Low,SUPER,"BERLIN, Germany"
SO - 0006539,2016-07-04,Wholesale,AXW291,12,730.3000000000001,481.99800000000005,Zoomzone Corp,kwheeler2h@army.mil,Product 8,WHOLE,Local,Low,SUPER,"Milano (Milan), Italy"
SO - 0006540,2016-07-04,Wholesale,AXW291,10,1058.6000000000001,624.5740000000001,Blogspan Ltd,ghuntf5@gravatar.com,Product 4,WHOLE,Local,Low,SUPER,"MINSK, Belarus"
SO - 0006541,2016-07-04,Wholesale,GUT930,8,1078.7,658.0070000000001,Fivechat Company,jrose1k@163.com,Product 7,WHOLE,Local,Low,SUPER,"AMSTERDAM, Netherlands"
SO - 0006542,2016-07-04,Wholesale,NXH382,11,1882.7,1487.333,Kazu Corp,jwoodo@mit.edu,Product 3,WHOLE,Local,Low,SUPER,"LISBOA (Lisbon), Portugal"
SO - 0006543,2016-07-05,Distributor,GUT930,8,757.1,499.68600000000004,Omba Group,fbryant5n@alibaba.com,Product 10,DIST,Regional,Mid,REGIONS,"Valencia, Spain"
SO - 0006544,2016-07-05,Distributor,AXW291,11,5159.0,2785.86,Avamba Company,abradleyag@patch.com,Product 15,DIST,Regional,Mid,REGIONS,"Barcelona, Spain"
SO - 0006545,2016-07-05,Export,GUT930,7,3939.6,2087.9880000000003,Tambee Company,hturnerw@answers.com,Product 4,EXP,International,High,INTL,"ATHINAI (Athens), Greece"
SO - 0006546,2016-07-05,Wholesale,NXH382,9,2438.8,975.5200000000001,Fivechat Company,jrose1k@163.com,Product 3,WHOLE,Local,Low,SUPER,"VILNIUS, Lithuania"
SO - 0006547,2016-07-05,Distributor,GUT930,11,1051.9,557.5070000000001,Pacific Ltd,pkennedyt@amazon.co.uk,Product 13,DIST,Regional,Mid,REGIONS,"Genova, Italy"
SO - 0006548,2016-07-05,Distributor,AXW291,8,180.9,148.338,Dazzlesphe Corp,mpalmera6@census.gov,Product 4,DIST,Regional,Mid,REGIONS,"WIEN (Vienna), Austria"
SO - 0006549,2016-07-05,Wholesale,NXH382,5,5762.0,3514.8199999999997,GOOD Ltd,dhanson5@com.com,Product 2,WHOLE,Local,Low,SUPER,"Málaga, Spain"
SO - 0006550,2016-07-05,Wholesale,FLR025,5,2365.1,1702.8719999999998,Pixoboo Corp,gpalmer43@hexun.com,Product 10,WHOLE,Local,Low,SUPER,"OSLO, Norway"
SO - 0006551,2016-07-05,Export,AXW291,9,1105.5,884.4000000000001,Browsebug Company,jmedina4n@tumblr.com,Product 3,EXP,International,High,INTL,"ZAGREB, Croatia"
SO - 0006552,2016-07-05,Wholesale,AXW291,9,6123.8,3306.8520000000003,Jabbercube Corp,dkennedyaj@intel.com,Product 2,WHOLE,Local,Low,SUPER,"Köln (Cologne), Germany"
SO - 0006553,2016-07-05,Distributor,AXW291,9,998.3000000000001,469.201,Skajo Ltd,vwatkins8z@unblog.fr,Product 15,DIST,Regional,Mid,REGIONS,"Birmingham, UK"
SO - 0006554,2016-07-05,Wholesale,NXH382,5,2224.4,1267.908,Dazzlesphe Corp,mpalmera6@census.gov,Product 13,WHOLE,Local,Low,SUPER,"VILNIUS, Lithuania"
SO - 0006555,2016-07-05,Distributor,GUT930,11,3939.6,3269.868,Terumo Corp,pmartinez3e@fc2.com,Product 8,DIST,Regional,Mid,REGIONS,"AMSTERDAM, Netherlands"
SO - 0006556,2016-07-06,Export,AXW291,11,871.0,418.08,BB17 Company,jblackn@spiegel.de,Product 7,EXP,International,High,INTL,"Barcelona, Spain"
SO - 0006557,2016-07-06,Distributor,AXW291,8,817.4,514.962,Fatz Group,fedwards4w@latimes.com,Product 7,DIST,Regional,Mid,REGIONS,"PARIS, France"
SO - 0006558,2016-07-06,Distributor,FLR025,5,1132.3,781.2869999999999,Sanum-Kehl Group,pwells2x@zimbio.com,Product 9,DIST,Regional,Mid,REGIONS,"Hannover, Germany"
SO - 0006559,2016-07-06,Wholesale,AXW291,8,1118.9,615.3950000000001,Geiss Company,lharrison3v@eepurl.com,Product 2,WHOLE,Local,Low,SUPER,"Barcelona, Spain"
SO - 0006560,2016-07-06,Wholesale,AXW291,10,911.2,637.84,Fivechat Company,jrose1k@163.com,Product 8,WHOLE,Local,Low,SUPER,"Napoli (Naples), Italy"
SO - 0006561,2016-07-06,Distributor,NXH382,12,1005.0,613.05,Skinder Group,slawsonci@meetup.com,Product 7,DIST,Regional,Mid,REGIONS,"Bremen, Germany"
SO - 0006562,2016-07-06,Wholesale,AXW291,6,3845.8,2961.266,SEINDNI Corp,jwilliamson1o@unblog.fr,Product 1,WHOLE,Local,Low,SUPER,"Lódz, Poland"
SO - 0006563,2016-07-07,Wholesale,AXW291,8,2572.8,1054.848,Zava Group,emyers4p@princeton.edu,Product 12,WHOLE,Local,Low,SUPER,"SOFIA, Bulgaria"
SO - 0006564,2016-07-07,Wholesale,NXH382,7,2626.4,1339.4640000000002,Snaptags Ltd,jsullivangr@sun.com,Product 9,WHOLE,Local,Low,SUPER,"Zaragoza, Spain"
SO - 0006565,2016-07-07,Distributor,AXW291,5,3926.2000000000003,3140.9600000000005,Walgreen Corp,aparker1l@pcworld.com,Product 7,DIST,Regional,Mid,REGIONS,"Milano (Milan), Italy"
SO - 0006566,2016-07-07,Wholesale,AXW291,5,194.3,102.97900000000001,Twinte Group,ebellpi@yandex.ru,Product 6,WHOLE,Local,Low,SUPER,"BUDAPEST, Hungary"
SO - 0006567,2016-07-07,Distributor,AXW291,12,1145.7,756.162,Wordware Company,tlopezn@bandcamp.com,Product 12,DIST,Regional,Mid,REGIONS,"Köln (Cologne), Germany"
SO - 0006568,2016-07-07,Wholesale,AXW291,9,234.5,194.635,Zava Group,emyers4p@princeton.edu,Product 15,WHOLE,Local,Low,SUPER,"Birmingham, UK"
SO - 0006569,2016-07-07,Export,NXH382,9,884.4,353.76,Skajo Ltd,vwatkins8z@unblog.fr,Product 11,EXP,International,High,INTL,"Düsseldorf, Germany"
SO - 0006570,2016-07-07,Wholesale,AXW291,11,1132.3,713.3489999999999,Talane Group,ajacobs49@ow.ly,Product 15,WHOLE,Local,Low,SUPER,"BEOGRAD (Belgrade), Serbia"
SO - 0006571,2016-07-07,Distributor,NXH382,11,3973.1,2423.591,Eidel Corp,jrogersda@dion.ne.jp,Product 8,DIST,Regional,Mid,REGIONS,"Sheffield, UK"
SO - 0006572,2016-07-07,Export,NXH382,8,971.5,757.77,Zoomzone Corp,kwheeler2h@army.mil,Product 11,EXP,International,High,INTL,"HELSINKI, Finland"
SO - 0006573,2016-07-07,Wholesale,AXW291,7,2432.1,2067.285,Kazu Corp,jwoodo@mit.edu,Product 14,WHOLE,Local,Low,SUPER,"PRAHA (Prague), Czech Republic"
SO - 0006574,2016-07-08,Wholesale,AXW291,7,3477.3,1390.92,Ozu Ltd,rburns9i@usda.gov,Product 4,WHOLE,Local,Low,SUPER,"WARSZAWA (Warsaw), Poland"
SO - 0006575,2016-07-08,Wholesale,AXW291,8,2680.0,2251.2,Topco Company,phenry4a@samsung.com,Product 3,WHOLE,Local,Low,SUPER,"Napoli (Naples), Italy"
SO - 0006576,2016-07-08,Wholesale,GUT930,5,5239.400000000001,3615.186,Aibox Company,smorrisba@craigslist.org,Product 9,WHOLE,Local,Low,SUPER,"KISHINEV, Moldova"
SO - 0006577,2016-07-08,Wholesale,FLR025,9,6478.900000000001,5183.120000000001,True Ltd,bcollins1t@prweb.com,Product 13,WHOLE,Local,Low,SUPER,"OSLO, Norway"
SO - 0006578,2016-07-08,Wholesale,AXW291,10,1072.0,761.12,Linkbuzz Ltd,bsimsla@icio.us,Product 11,WHOLE,Local,Low,SUPER,"ROMA, Italy"
SO - 0006579,2016-07-08,Export,NXH382,11,2278.0,1047.88,BB17 Company,jblackn@spiegel.de,Product 10,EXP,International,High,INTL,"Poznan, Poland"
SO - 0006580,2016-07-08,Distributor,AXW291,8,2881.0,2189.56,Eire Corp,rgreene16@deviantart.com,Product 3,DIST,Regional,Mid,REGIONS,"ROMA, Italy"
SO - 0006581,2016-07-08,Wholesale,GUT930,8,917.9,670.067,Holston Company,chamilton3z@geocities.jp,Product 13,WHOLE,Local,Low,SUPER,"Lvov, Ukraine"
SO - 0006582,2016-07-08,Export,GUT930,12,1822.4,1093.44,Camido Company,alopez2b@vistaprint.com,Product 6,EXP,International,High,INTL,"Palermo, Italy"
SO - 0006583,2016-07-09,Wholesale,FLR025,9,1835.8,771.036,Talane Group,ajacobs49@ow.ly,Product 13,WHOLE,Local,Low,SUPER,"KOBENHAVN (Copenhagen), Denmark"
SO - 0006584,2016-07-09,Distributor,FLR025,11,2787.2000000000003,1839.5520000000004,NCS Group,nandersonqk@blogspot.com,Product 6,DIST,Regional,Mid,REGIONS,"SARAJEVO, Bosnia"
SO - 0006585,2016-07-09,Wholesale,NXH382,12,2606.3,2215.355,CARDINAL Group,emarshall1o@multiply.com,Product 9,WHOLE,Local,Low,SUPER,"VILNIUS, Lithuania"
SO - 0006586,2016-07-09,Distributor,AXW291,7,1025.1000000000001,420.29100000000005,Wordpedia Ltd,kmurray1y@go.com,Product 15,DIST,Regional,Mid,REGIONS,"WIEN (Vienna), Austria"
SO - 0006587,2016-07-09,Distributor,AXW291,12,194.3,110.75099999999999,Pacific Ltd,pkennedyt@amazon.co.uk,Product 14,DIST,Regional,Mid,REGIONS,"Hamburg, Germany"
SO - 0006588,2016-07-09,Distributor,AXW291,10,5614.6,3761.7820000000006,Janyx Group,earnold59@epa.gov,Product 10,DIST,Regional,Mid,REGIONS,"Köln (Cologne), Germany"
SO - 0006589,2016-07-09,Wholesale,AXW291,8,3028.4,1423.348,Nlounge Ltd,fromero4g@behance.net,Product 3,WHOLE,Local,Low,SUPER,"Hamburg, Germany"
SO - 0006590,2016-07-09,Wholesale,AXW291,5,194.3,81.60600000000001,WOCKHARDT Group,mcarter8x@feedburner.com,Product 15,WHOLE,Local,Low,SUPER,"Odessa, Ukraine"
SO - 0006591,2016-07-09,Distributor,AXW291,12,2345.0,1031.8,Cogilith Group,bnelson17@parallels.com,Product 4,DIST,Regional,Mid,REGIONS,"Birmingham, UK"
SO - 0006592,2016-07-09,Wholesale,NXH382,5,1922.9,1211.4270000000001,Kaymbo Company,alittle8i@un.org,Product 8,WHOLE,Local,Low,SUPER,"VILNIUS, Lithuania"
SO - 0006593,2016-07-10,Wholesale,NXH382,6,214.4,145.792,Zoomdog Corp,gsmith1x@youku.com,Product 8,WHOLE,Local,Low,SUPER,"Málaga, Spain"
SO - 0006594,2016-07-10,Distributor,AXW291,12,3845.8,2076.7320000000004,Bath Group,cparker3z@state.tx.us,Product 5,DIST,Regional,Mid,REGIONS,"SOFIA, Bulgaria"
SO - 0006595,2016-07-10,Wholesale,AXW291,10,1045.2,648.024,CARDINAL Group,emarshall1o@multiply.com,Product 2,WHOLE,Local,Low,SUPER,"PRAHA (Prague), Czech Republic"
SO - 0006596,2016-07-10,Wholesale,AXW291,6,2445.5,1980.855,H Ltd,pgonzales7y@youku.com,Product 3,WHOLE,Local,Low,SUPER,"Hamburg, Germany"
SO - 0006597,2016-07-10,Export,NXH382,5,1922.9,1538.3200000000002,Topiczoom Corp,tgordondk@diigo.com,Product 14,EXP,International,High,INTL,"VILNIUS, Lithuania"
SO - 0006598,2016-07-10,Wholesale,AXW291,11,871.0,540.02,Rochester Group,ksmith4t@blinklist.com,Product 2,WHOLE,Local,Low,SUPER,"LONDON, UK"
SO - 0006599,2016-07-10,Distributor,NXH382,11,1916.2,1207.2060000000001,Remedy Ltd,gray5n@bravesites.com,Product 2,DIST,Regional,Mid,REGIONS,"LISBOA (Lisbon), Portugal"
SO - 0006600,2016-07-10,Wholesale,AXW291,10,3926.2000000000003,2591.2920000000004,Meejo Corp,jreed7i@epa.gov,Product 4,WHOLE,Local,Low,SUPER,"Odessa, Ukraine"
SO - 0006601,2016-07-10,Wholesale,GUT930,8,3966.4,3133.456,Geiss Company,lharrison3v@eepurl.com,Product 13,WHOLE,Local,Low,SUPER,"Lvov, Ukraine"
SO - 0006602,2016-07-10,Wholesale,AXW291,8,1855.9,1410.4840000000002,CLINIQUE Ltd,jthompson1e@nba.com,Product 12,WHOLE,Local,Low,SUPER,"Hamburg, Germany"
SO - 0006603,2016-07-11,Distributor,AXW291,12,3664.9,1795.801,Zava Group,emyers4p@princeton.edu,Product 9,DIST,Regional,Mid,REGIONS,"ZAGREB, Croatia"
SO - 0006604,2016-07-11,Wholesale,AXW291,12,1943.0,1632.12,Kare Corp,pfreeman2d@edublogs.org,Product 1,WHOLE,Local,Low,SUPER,"Donetsk, Ukraine"
SO - 0006605,2016-07-11,Distributor,FLR025,6,2706.8,1786.4880000000003,Zava Group,emyers4p@princeton.edu,Product 14,DIST,Regional,Mid,REGIONS,"KOBENHAVN (Copenhagen), Denmark"
SO - 0006606,2016-07-11,Wholesale,GUT930,8,1715.2,823.2959999999999,Accudial Company,ngarza2s@illinois.edu,Product 13,WHOLE,Local,Low,SUPER,"Sevilla, Spain"
SO - 0006607,2016-07-11,Wholesale,FLR025,10,1795.6000000000001,1113.2720000000002,Internatio Company,bbutler13@addtoany.com,Product 3,WHOLE,Local,Low,SUPER,"KOBENHAVN (Copenhagen), Denmark"
SO - 0006608,2016-07-11,Distributor,GUT930,7,1286.4,1003.392,Holston Company,chamilton3z@geocities.jp,Product 14,DIST,Regional,Mid,REGIONS,"Genova, Italy"
SO - 0006609,2016-07-11,Distributor,FLR025,7,2566.1,1103.423,H Ltd,pgonzales7y@youku.com,Product 10,DIST,Regional,Mid,REGIONS,"Mykolaiv, Ukraine"
SO - 0006610,2016-07-12,Wholesale,AXW291,10,1105.5,795.9599999999999,General Company,mjones2v@omniture.com,Product 4,WHOLE,Local,Low,SUPER,"ROMA, Italy"
SO - 0006611,2016-07-12,Export,FLR025,7,201.0,98.49,American Corp,ecollinsd1@seesaa.net,Product 15,EXP,International,High,INTL,"Hannover, Germany"
SO - 0006612,2016-07-12,Wholesale,AXW291,5,3946.3,1933.6870000000001,Centizu Company,sgarcia9k@myspace.com,Product 1,WHOLE,Local,Low,SUPER,"MINSK, Belarus"
SO - 0006613,2016-07-12,Distributor,GUT930,5,1025.1000000000001,645.8130000000001,Pacific Ltd,pkennedyt@amazon.co.uk,Product 6,DIST,Regional,Mid,REGIONS,"Sevilla, Spain"
SO - 0006614,2016-07-12,Wholesale,FLR025,6,1929.6000000000001,1562.976,Walgreen Corp,aparker1l@pcworld.com,Product 4,WHOLE,Local,Low,SUPER,"OSLO, Norway"
SO - 0006615,2016-07-12,Wholesale,NXH382,5,5132.2,2925.354,Cantrell Company,rcunninghamqt@bigcartel.com,Product 8,WHOLE,Local,Low,SUPER,"Dortmund, Germany"
SO - 0006616,2016-07-12,Export,AXW291,12,3886.0,2720.2,Linkbuzz Ltd,bsimsla@icio.us,Product 13,EXP,International,High,INTL,"BEOGRAD (Belgrade), Serbia"
SO - 0006617,2016-07-12,Distributor,AXW291,12,4013.3,2568.512,Skinder Group,slawsonci@meetup.com,Product 10,DIST,Regional,Mid,REGIONS,"Odessa, Ukraine"
SO - 0006618,2016-07-12,Wholesale,GUT930,7,2666.6,2079.948,Johnson Ltd,rrussell6p@multiply.com,Product 3,WHOLE,Local,Low,SUPER,"STOCKHOLM, Sweden"
SO - 0006619,2016-07-12,Distributor,AXW291,7,1996.6000000000001,1397.6200000000001,State Ltd,mbarnesv@google.nl,Product 7,DIST,Regional,Mid,REGIONS,"BUDAPEST, Hungary"
SO - 0006620,2016-07-12,Distributor,GUT930,6,1085.4,770.634,ALK-Abello Ltd,jwelch37@bigcartel.com,Product 14,DIST,Regional,Mid,REGIONS,"STOCKHOLM, Sweden"
SO - 0006621,2016-07-12,Wholesale,AXW291,8,1688.4,675.3600000000001,Zoomzone Corp,kwheeler2h@army.mil,Product 1,WHOLE,Local,Low,SUPER,"Zaporozhye, Ukraine"
SO - 0006622,2016-07-13,Wholesale,AXW291,6,1105.5,475.365,H Ltd,pgonzales7y@youku.com,Product 3,WHOLE,Local,Low,SUPER,"SOFIA, Bulgaria"
SO - 0006623,2016-07-13,Wholesale,AXW291,5,3859.2000000000003,1929.6000000000001,Skiptube Ltd,jmcdonaldbb@disqus.com,Product 1,WHOLE,Local,Low,SUPER,"Kharkov, Ukraine"
SO - 0006624,2016-07-13,Wholesale,AXW291,8,1031.8,608.762,Army Group,aellis34@tiny.cc,Product 10,WHOLE,Local,Low,SUPER,"Odessa, Ukraine"
SO - 0006625,2016-07-13,Distributor,NXH382,7,1139.0,877.03,Buzzbean Group,brodriguezmw@google.co.uk,Product 9,DIST,Regional,Mid,REGIONS,"Düsseldorf, Germany"
SO - 0006626,2016-07-13,Wholesale,GUT930,8,2472.3,988.9200000000001,Vimbo Company,srice31@exblog.jp,Product 1,WHOLE,Local,Low,SUPER,"STOCKHOLM, Sweden"
SO - 0006627,2016-07-13,Wholesale,AXW291,5,1232.8,875.2879999999999,Avamba Company,abradleyag@patch.com,Product 6,WHOLE,Local,Low,SUPER,"Odessa, Ukraine"
SO - 0006628,2016-07-13,Wholesale,GUT930,5,1085.4,727.2180000000001,Linklinks Ltd,kjones2g@walmart.com,Product 5,WHOLE,Local,Low,SUPER,"Valencia, Spain"
SO - 0006629,2016-07-13,Distributor,GUT930,5,3953.0,1581.2,Thoughtmix Ltd,ssanchez5k@netvibes.com,Product 3,DIST,Regional,Mid,REGIONS,"Leeds, UK"
SO - 0006630,2016-07-13,Wholesale,GUT930,11,3604.6,2198.806,Linklinks Ltd,kjones2g@walmart.com,Product 11,WHOLE,Local,Low,SUPER,"Salonika, Greece"
SO - 0006631,2016-07-14,Distributor,NXH382,12,2666.6,1466.63,Flipstorm Group,jcarr8@oakley.com,Product 3,DIST,Regional,Mid,REGIONS,"Düsseldorf, Germany"
SO - 0006632,2016-07-14,Export,AXW291,8,3939.6,2954.7,Linklinks Ltd,kjones2g@walmart.com,Product 11,EXP,International,High,INTL,"BUDAPEST, Hungary"
SO - 0006633,2016-07-14,Export,AXW291,10,3966.4,2102.192,BTA Corp,jpeters2z@wordpress.org,Product 10,EXP,International,High,INTL,"BEOGRAD (Belgrade), Serbia"
SO - 0006634,2016-07-14,Wholesale,AXW291,5,2653.2000000000003,1698.0480000000002,Eidel Corp,jrogersda@dion.ne.jp,Product 10,WHOLE,Local,Low,SUPER,"WARSZAWA (Warsaw), Poland"
SO - 0006635,2016-07-14,Distributor,NXH382,6,984.9,748.524,American Corp,ecollinsd1@seesaa.net,Product 11,DIST,Regional,Mid,REGIONS,"Sheffield, UK"
SO - 0006636,2016-07-14,Distributor,AXW291,7,241.20000000000002,178.488,Skiptube Ltd,jmcdonaldbb@disqus.com,Product 9,DIST,Regional,Mid,REGIONS,"MADRID, Spain"
SO - 0006637,2016-07-14,Distributor,AXW291,6,2224.4,1401.372,Deseret Group,grobinson3g@sun.com,Product 11,DIST,Regional,Mid,REGIONS,"WIEN (Vienna), Austria"
SO - 0006638,2016-07-14,Export,FLR025,7,1031.8,680.988,Thoughtmix Ltd,ssanchez5k@netvibes.com,Product 9,EXP,International,High,INTL,"Mykolaiv, Ukraine"
SO - 0006639,2016-07-14,Wholesale,AXW291,5,1025.1000000000001,717.57,Cantrell Company,rcunninghamqt@bigcartel.com,Product 2,WHOLE,Local,Low,SUPER,"WIEN (Vienna), Austria"
SO - 0006640,2016-07-15,Wholesale,AXW291,11,3953.0,2134.6200000000003,Holston Company,chamilton3z@geocities.jp,Product 12,WHOLE,Local,Low,SUPER,"SOFIA, Bulgaria"
SO - 0006641,2016-07-15,Wholesale,AXW291,6,2847.5,2021.725,Ascend Ltd,wwilliamson1g@about.me,Product 2,WHOLE,Local,Low,SUPER,"Birmingham, UK"
SO - 0006642,2016-07-15,Distributor,AXW291,7,2505.8,1804.1760000000002,Kare Corp,pfreeman2d@edublogs.org,Product 11,DIST,Regional,Mid,REGIONS,"PARIS, France"
SO - 0006643,2016-07-15,Wholesale,AXW291,8,1065.3,681.792,Blogtags Ltd,rscott2f@printfriendly.com,Product 10,WHOLE,Local,Low,SUPER,"München (Munich), Germany"
SO - 0006644,2016-07-15,Distributor,AXW291,7,5507.400000000001,2533.4040000000005,Chatterpoi Corp,brice3h@linkedin.com,Product 15,DIST,Regional,Mid,REGIONS,"BERLIN, Germany"
SO - 0006645,2016-07-15,Export,GUT930,8,958.1,411.983,Quimm Company,rhenry7y@squarespace.com,Product 11,EXP,International,High,INTL,"Genova, Italy"
SO - 0006646,2016-07-16,Wholesale,NXH382,11,1849.2,906.1080000000001,American Corp,ecollinsd1@seesaa.net,Product 11,WHOLE,Local,Low,SUPER,"VILNIUS, Lithuania"
SO - 0006647,2016-07-16,Wholesale,AXW291,9,6170.7,3455.592,US Ltd,astone14@shareasale.com,Product 9,WHOLE,Local,Low,SUPER,"Odessa, Ukraine"
SO - 0006648,2016-07-16,Wholesale,AXW291,7,2700.1,1107.041,Linklinks Ltd,kjones2g@walmart.com,Product 7,WHOLE,Local,Low,SUPER,"BEOGRAD (Belgrade), Serbia"
SO - 0006649,2016-07-16,Distributor,FLR025,7,1018.4,672.144,Cogilith Group,bnelson17@parallels.com,Product 11,DIST,Regional,Mid,REGIONS,"SARAJEVO, Bosnia"
SO - 0006650,2016-07-16,Distributor,AXW291,9,5306.400000000001,3130.7760000000003,Zooxo Ltd,hmoore3c@privacy.gov.au,Product 8,DIST,Regional,Mid,REGIONS,"KIEV, Ukraine"
SO - 0006651,2016-07-16,Wholesale,GUT930,11,2626.4,2048.592,General Company,mjones2v@omniture.com,Product 14,WHOLE,Local,Low,SUPER,"Genova, Italy"
SO - 0006652,2016-07-16,Distributor,AXW291,8,837.5,469.00000000000006,Voolia Ltd,btaylorv@networksolutions.com,Product 8,DIST,Regional,Mid,REGIONS,"Kharkov, Ukraine"
SO - 0006653,2016-07-16,Export,AXW291,10,917.9,514.024,Aveda Group,swilson46@freewebs.com,Product 4,EXP,International,High,INTL,"Odessa, Ukraine"
SO - 0006654,2016-07-16,Distributor,GUT930,10,2827.4,2261.92,Rooxo Company,jgriffine@latimes.com,Product 12,DIST,Regional,Mid,REGIONS,"ATHINAI (Athens), Greece"
SO - 0006655,2016-07-17,Wholesale,AXW291,8,1145.7,618.6780000000001,Divanoodle Ltd,cgarrettkj@ted.com,Product 15,WHOLE,Local,Low,SUPER,"Zaporozhye, Ukraine"
SO - 0006656,2016-07-17,Wholesale,AXW291,8,844.2,641.5920000000001,Natures Group,dbishopcy@nasa.gov,Product 10,WHOLE,Local,Low,SUPER,"ROMA, Italy"
SO - 0006657,2016-07-17,Wholesale,GUT930,5,3792.2000000000003,2919.994,Feednation Corp,rbennett8q@tinypic.com,Product 4,WHOLE,Local,Low,SUPER,"Palermo, Italy"
